playerID,name,milb_pa,mlb_pa,milb_woba,milb_hr_rate,mlb_hr_rate,milb_sb_rate,mlb_sb_rate,hr_translation,sb_translation,mlb_career_war,milb_war_rate
jimenel02,Eloy Jimenez,2022.0,2126,0.369,22.6,26.8,5.0,0.8,1.19,0.17,2.6,-0.95
joeco01,Connor Joe,2258.0,1566,0.354,14.3,13.4,4.3,4.2,0.93,0.99,3.0,-0.14
johnsbe02,Ben Johnson,917.0,135,0.368,22.2,17.8,10.5,13.3,0.8,1.27,-0.8,-0.4
johnsch05,Chris Johnson,2338.0,2972,0.327,17.2,12.7,6.2,3.6,0.74,0.59,4.4,0.42
johnsda06,Dan Johnson,4020.0,1400,0.387,26.6,21.0,0.3,0.4,0.79,0.0,1.2,-0.57
johnsel02,Elliot Johnson,3561.0,787,0.321,13.5,9.1,26.3,35.1,0.68,1.33,-0.7,0.56
johnske05,Kelly Johnson,251.0,5137,0.418,26.3,18.1,19.1,10.2,0.69,0.53,23.2,3.08
johnsma02,Mark Johnson,1000.0,1012,0.326,6.0,9.5,2.4,4.7,1.58,1.98,0.4,0.73
johnsro07,Rob Johnson,2233.0,698,0.309,11.8,6.0,11.6,4.3,0.51,0.37,-2.1,0.28
johnsru01,Russ Johnson,1189.0,864,0.35,16.1,8.3,6.1,9.7,0.52,1.61,0.1,-0.01
jonesad01,Adam Jones,1457.0,7368,0.375,23.1,22.7,14.0,7.5,0.99,0.54,46.8,1.54
jonesga02,Garrett Jones,2441.0,3143,0.334,22.9,22.9,8.1,5.2,1.0,0.64,7.1,-2.71
jonesja07,JaCoby Jones,2541.0,1167,0.322,16.5,16.5,18.4,14.9,1.0,0.81,-1.6,-0.49
jonesja08,Jahmai Jones,3394.0,150,0.332,12.2,28.0,26.2,8.0,2.3,0.31,-0.4,-1.85
jonesno01,Nolan Jones,2447.0,1124,0.377,19.4,14.9,8.1,17.6,0.77,2.18,1.9,0.53
josefe01,Felix Jose,616.0,2576,0.453,34.1,11.6,4.9,23.5,0.34,4.83,6.7,3.29
josepca01,Caleb Joseph,2955.0,1316,0.324,17.5,14.1,3.2,0.9,0.81,0.28,-0.6,2.1
josepto01,Tommy Joseph,2383.0,880,0.321,21.9,29.3,0.5,1.4,1.34,0.0,0.6,-2.07
joycema01,Matt Joyce,2417.0,4249,0.358,19.1,20.3,9.2,4.8,1.06,0.52,11.9,0.21
judgeaa01,Aaron Judge,1619.0,4900,0.364,22.2,44.6,4.8,8.0,2.0,1.65,62.1,0.21
julieed01,Edouard Julien,1521.0,917,0.403,20.5,17.7,26.8,5.9,0.86,0.22,1.2,3.4
julksco01,Corey Julks,2248.0,512,0.354,18.4,10.5,24.0,23.4,0.57,0.98,-2.3,-0.11
jungjo01,Josh Jung,627.0,1316,0.383,24.9,22.3,6.7,5.0,0.9,0.75,2.2,2.22
kaaihki01,Kila Ka'aihue,4409.0,345,0.374,24.1,20.9,1.9,1.7,0.87,0.91,-2.8,-0.46
kalisry01,Ryan Kalish,2396.0,412,0.341,13.3,5.8,32.6,23.3,0.44,0.72,-3.6,1.16
kangju01,Jung Ho Kang,153.0,1022,0.208,11.8,27.0,3.9,4.7,2.3,1.2,4.9,-3.41
katama01,Matt Kata,2868.0,666,0.315,10.9,10.8,10.0,7.2,0.99,0.72,-1.7,-1.13
kawasmu01,Munenori Kawasaki,815.0,678,0.299,0.7,0.9,23.6,8.8,0.0,0.38,-1.1,-1.72
keithco01,Colt Keith,1130.0,1024,0.381,21.8,15.2,7.4,4.7,0.7,0.63,2.6,2.35
kelenja01,Jarred Kelenic,1288.0,1423,0.384,26.1,19.8,23.3,13.1,0.76,0.56,-1.1,0.86
kellyca02,Carson Kelly,2611.0,2092,0.311,12.6,20.4,0.9,1.4,1.61,0.0,7.5,1.46
kellydo01,Don Kelly,2442.0,1095,0.32,6.4,12.6,19.9,8.2,1.97,0.41,-2.5,-1.94
kellyty01,Ty Kelly,4676.0,105,0.334,6.9,11.4,6.8,0.0,1.65,0.0,-0.8,0.19
kempma01,Matt Kemp,1053.0,6920,0.395,23.4,24.8,32.5,16.0,1.06,0.49,40.5,2.8
kempto01,Tony Kemp,2860.0,2197,0.352,7.1,9.6,31.9,14.2,1.34,0.45,3.6,0.94
kendrho01,Howie Kendrick,961.0,6421,0.425,23.1,11.9,25.6,11.8,0.51,0.46,21.7,3.63
kennead01,Adam Kennedy,93.0,6054,0.352,19.4,7.9,12.9,17.7,0.41,1.37,15.4,0.26
keplema01,Max Kepler,2077.0,4717,0.347,10.1,22.8,12.7,4.8,2.25,0.38,13.7,0.31
keppije01,Jeff Keppinger,1048.0,3087,0.354,5.2,8.4,3.4,2.3,1.62,0.68,5.3,0.22
kieboca01,Carter Kieboom,2387.0,371,0.359,17.3,9.7,7.3,0.0,0.56,0.0,-1.5,1.14
kieltbo01,Bobby Kielty,486.0,2084,0.346,16.0,15.3,0.0,6.0,0.95,0.0,1.1,-0.91
kiermke01,Kevin Kiermaier,1788.0,4040,0.333,5.0,14.1,32.6,19.6,2.8,0.6,15.1,1.16
kineris01,Isiah Kiner-Falefa,1989.0,3370,0.308,2.1,6.4,15.1,17.8,3.04,1.18,6.9,0.33
kingesc01,Scott Kingery,2984.0,1108,0.328,16.1,16.2,29.2,13.5,1.01,0.46,3.2,0.52
kingsge01,Gene Kingsale,275.0,386,0.31,2.2,4.7,10.9,15.5,2.14,1.42,-1.0,-0.13
kinkami01,Mike Kinkade,1275.0,368,0.369,14.6,14.7,7.5,4.9,1.01,0.65,-1.9,-0.48
kinslia01,Ian Kinsler,597.0,8299,0.35,23.1,18.6,19.1,17.6,0.8,0.92,53.9,0.28
kipnija01,Jason Kipnis,1432.0,4984,0.375,17.6,15.2,11.3,16.4,0.86,1.45,24.4,2.1
kirilal01,Alex Kirilloff,1434.0,883,0.384,21.3,18.3,5.9,1.4,0.86,0.23,-3.2,0.22
kirkal01,Alejandro Kirk,672.0,2044,0.396,17.0,14.7,4.5,0.3,0.87,0.07,11.7,4.09
kjershe01,Heston Kjerstad,1189.0,281,0.391,23.7,17.1,4.0,4.3,0.72,1.06,-3.3,1.17
klassda01,Danny Klassen,927.0,118,0.352,15.5,15.3,7.1,5.1,0.98,0.71,-1.7,0.07
knappan01,Andrew Knapp,2668.0,738,0.335,13.9,8.9,4.5,1.6,0.64,0.36,-1.2,1.69
kniznan01,Andrew Knizner,1503.0,719,0.364,17.2,12.5,1.6,1.7,0.73,1.05,-1.1,3.17
kotchca01,Casey Kotchman,1219.0,3303,0.342,12.3,12.7,1.0,2.5,1.03,0.0,0.7,-2.44
kottage01,George Kottaras,2183.0,815,0.346,18.1,21.3,0.8,2.2,1.18,0.0,-0.2,1.92
kouzmke01,Kevin Kouzmanoff,1655.0,2618,0.382,21.0,18.8,4.4,1.4,0.89,0.32,6.9,1.92
kozmape01,Pete Kozma,5337.0,559,0.289,8.0,1.1,10.0,6.4,0.13,0.64,-1.4,-0.57
kratzer01,Erik Kratz,3266.0,709,0.338,22.6,24.5,4.2,0.8,1.09,0.2,-1.8,1.83
krausma01,Marc Krauss,2897.0,354,0.361,19.7,16.9,3.9,3.4,0.86,0.86,-3.1,-0.85
kubelja01,Jason Kubel,134.0,3816,0.348,17.9,21.7,9.0,1.7,1.21,0.19,7.8,-1.16
kwanst01,Steven Kwan,933.0,2589,0.356,9.6,8.3,12.2,16.9,0.86,1.38,14.2,0.24
lagarju01,Juan Lagares,3140.0,2382,0.314,6.7,7.8,21.8,10.6,1.17,0.49,3.0,-0.42
lahaibr01,Bryan LaHair,4229.0,530,0.369,24.3,21.5,1.7,4.5,0.89,2.66,-0.5,-0.68
lairdge01,Gerald Laird,317.0,2640,0.398,32.2,8.2,22.7,4.8,0.25,0.21,0.7,3.69
lakeju01,Junior Lake,5971.0,580,0.332,12.9,15.5,29.3,11.4,1.21,0.39,-1.5,1.05
lakerti01,Tim Laker,576.0,462,0.281,11.5,11.7,0.0,2.6,1.02,0.0,-2.4,-1.14
lambja01,Jake Lamb,2345.0,2497,0.38,18.9,21.9,3.1,4.3,1.15,1.41,5.2,-0.21
lambmi01,Mike Lamb,926.0,2906,0.325,11.7,14.2,0.0,1.2,1.22,0.0,6.0,-0.97
laneja01,Jason Lane,2044.0,1256,0.349,18.2,25.3,4.7,4.3,1.39,0.92,2.1,-0.26
langery01,Ryan Langerhans,1633.0,1379,0.375,20.2,13.1,14.0,4.4,0.65,0.31,-2.2,-0.39
langesh01,Shea Langeliers,1011.0,1700,0.347,25.5,31.1,3.6,4.9,1.22,1.39,7.7,2.56
langfwy01,Wyatt Langford,160.0,1130,0.479,33.8,20.2,30.0,21.8,0.6,0.73,4.7,5.36
laporma01,Matt LaPorta,1891.0,1008,0.379,30.5,17.9,1.3,1.8,0.59,1.41,-1.2,-0.44
larisje01,Jeff Larish,2940.0,111,0.361,23.9,10.8,3.9,10.8,0.45,2.79,-1.1,-1.06
larnatr01,Trevor Larnach,1104.0,1659,0.368,19.6,18.8,4.9,3.6,0.96,0.74,-0.8,0.22
larocan01,Andy LaRoche,2831.0,1332,0.362,22.7,9.9,6.6,3.6,0.44,0.55,-2.4,0.92
larsobr01,Brandon Larson,776.0,239,0.34,27.1,10.0,4.6,7.5,0.37,1.62,-3.1,0.48
lasteto01,Tommy La Stella,1352.0,1843,0.364,9.3,12.7,10.7,1.0,1.36,0.09,1.3,-1.27
laurera01,Ramon Laureano,1793.0,2841,0.349,16.1,22.4,35.1,15.2,1.39,0.43,9.6,0.23
lavarry01,Ryan Lavarnway,4180.0,272,0.354,20.4,8.8,0.7,0.0,0.43,0.0,-3.0,2.23
lawribr01,Brett Lawrie,1414.0,2417,0.365,16.5,17.6,26.3,10.2,1.07,0.39,7.7,1.88
leebr02,Brooks Lee,795.0,712,0.359,21.1,16.0,6.0,5.1,0.76,0.84,-0.5,2.07
leeko01,Korey Lee,1457.0,394,0.329,18.5,18.3,15.6,9.1,0.99,0.58,0.1,1.61
lemahdj01,DJ LeMahieu,1795.0,6760,0.334,3.7,11.2,20.4,8.3,3.04,0.4,35.4,0.48
leonsa01,Sandy Leon,3446.0,1411,0.293,7.1,11.9,1.9,0.4,1.67,0.22,-1.3,1.22
lewisfr02,Fred Lewis,1779.0,1727,0.356,13.5,9.4,27.3,18.4,0.7,0.67,2.7,-0.24
lewisky01,Kyle Lewis,1649.0,389,0.354,21.1,24.7,3.3,10.8,1.17,3.3,1.2,1.08
lewisro02,Royce Lewis,1639.0,967,0.339,16.1,27.3,32.2,11.2,1.69,0.35,2.0,1.15
liefeje01,Jeff Liefer,515.0,745,0.379,25.6,23.4,3.5,1.6,0.91,0.46,-3.9,-1.01
lillibr01,Brent Lillibridge,2950.0,638,0.328,12.8,16.9,40.1,32.0,1.32,0.8,-2.8,0.01
lindad01,Adam Lind,1868.0,4964,0.376,21.2,23.9,2.2,0.8,1.13,0.38,12.6,-0.41
lindeto01,Todd Linden,2189.0,391,0.383,21.7,7.7,6.6,10.7,0.35,1.63,-1.9,0.21
lindofr01,Francisco Lindor,1969.0,6848,0.326,7.3,24.4,27.7,18.9,3.34,0.68,58.7,1.06
littlma01,Mark Little,673.0,154,0.372,18.7,0.0,21.4,7.8,0.0,0.36,-1.0,0.97
lobatjo01,Jose Lobaton,2442.0,1165,0.34,17.0,10.8,1.0,0.0,0.64,0.0,-2.3,2.28
locasti01,Tim Locastro,2943.0,406,0.348,8.8,4.4,37.7,32.5,0.51,0.86,-1.4,-0.08
loftini01,Nick Loftin,1718.0,359,0.349,17.1,8.4,19.9,3.3,0.49,0.17,-2.7,1.41
loganno01,Nook Logan,164.0,858,0.271,0.0,0.7,43.9,37.8,0.0,0.86,0.8,-1.9
lombast02,Steve Lombardozzi,3957.0,723,0.316,3.0,4.1,17.6,7.5,1.37,0.42,1.0,-0.49
loneyja01,James Loney,1470.0,5486,0.355,9.0,11.8,4.9,4.2,1.32,0.85,7.0,-1.21
longoev01,Evan Longoria,812.0,8206,0.388,29.6,25.0,5.2,4.2,0.85,0.82,48.6,2.81
longsh01,Shed Long,2384.0,417,0.339,15.1,17.3,15.9,11.5,1.14,0.73,-2.4,1.14
longte01,Terrence Long,330.0,3282,0.321,18.2,12.6,0.0,4.9,0.69,0.0,8.4,-1.04
loperjo01,Joey Loperfido,1335.0,366,0.37,24.3,13.1,31.0,8.2,0.54,0.26,-2.1,1.75
lopesti01,Tim Lopes,4757.0,279,0.32,7.6,6.5,27.7,23.7,0.85,0.85,-1.1,0.1
lopezfe01,Felipe Lopez,408.0,4864,0.321,10.3,11.1,2.9,15.3,1.08,5.2,16.4,1.5
lopezjo01,Jose Lopez,1036.0,4089,0.375,20.3,13.5,3.5,3.7,0.67,1.06,4.5,3.34
lopezme01,Mendy Lopez,3209.0,325,0.412,32.9,7.4,1.1,12.9,0.22,11.52,-1.8,3.58
lopezni01,Nicky Lopez,1669.0,2346,0.349,7.9,1.8,25.9,12.0,0.23,0.46,4.1,1.45
lopezot01,Otto Lopez,2513.0,1027,0.334,5.3,12.3,23.6,20.4,2.34,0.87,3.0,1.35
lopezra02,Rafael Lopez,2222.0,117,0.336,13.5,15.4,2.2,5.1,1.14,2.37,-1.3,1.89
loughda01,David Lough,3244.0,676,0.338,12.4,11.5,18.5,13.3,0.93,0.72,-1.7,-1.2
lowebr01,Brandon Lowe,1431.0,2994,0.361,16.8,31.5,9.2,6.6,1.88,0.72,16.9,1.86
lowejo01,Josh Lowe,2629.0,1521,0.345,17.8,17.0,29.0,30.8,0.95,1.06,2.0,0.01
lowena01,Nathaniel Lowe,1718.0,3354,0.382,18.9,18.4,1.4,2.5,0.98,1.79,13.6,-0.01
lowrije01,Jed Lowrie,1580.0,5112,0.356,10.6,14.0,5.7,0.9,1.31,0.16,18.7,1.88
lucased01,Ed Lucas,4333.0,573,0.329,10.5,5.2,14.4,2.1,0.5,0.15,-1.0,0.04
lucrojo01,Jonathan Lucroy,1567.0,4568,0.355,14.9,14.2,3.8,3.9,0.95,1.03,28.3,2.92
ludwiry01,Ryan Ludwick,909.0,3783,0.346,26.4,23.3,2.0,2.4,0.88,1.2,12.3,-1.6
lugoda01,Dawel Lugo,3932.0,389,0.301,9.0,10.8,6.1,0.0,1.2,0.0,-2.4,-0.17
lugoju01,Julio Lugo,245.0,5290,0.29,2.4,9.1,4.9,22.5,3.71,4.59,22.1,1.32
lukesna01,Nathan Lukes,2910.0,438,0.334,9.5,16.4,13.4,2.7,1.73,0.2,0.6,-1.15
lunahe01,Hector Luna,3706.0,724,0.348,16.5,8.3,9.6,17.4,0.5,1.82,1.0,1.19
luplojo01,Jordan Luplow,2495.0,791,0.357,19.0,30.3,13.2,8.3,1.6,0.63,-2.3,-0.19
luxga01,Gavin Lux,1622.0,1842,0.375,18.1,9.1,18.5,5.5,0.5,0.3,6.0,2.84
machadi01,Dixon Machado,5026.0,414,0.301,6.9,2.9,17.5,2.9,0.42,0.17,-1.7,0.0
machama01,Manny Machado,889.0,8195,0.335,14.8,27.0,16.2,8.3,1.82,0.51,58.7,1.06
machivi01,Vimael Machin,3474.0,253,0.336,9.2,2.4,6.0,2.4,0.26,0.39,-1.0,1.14
maciajo01,Jose Macias,1690.0,1785,0.35,9.2,8.4,9.2,14.5,0.91,1.57,0.7,0.36
mackoro01,Rob Mackowiak,184.0,2555,0.371,16.3,14.8,13.0,11.5,0.91,0.88,6.8,-0.46
madribl01,Bligh Madris,3072.0,123,0.321,15.0,4.9,10.9,9.8,0.32,0.89,-1.8,-2.26
madrini01,Nick Madrigal,709.0,846,0.357,4.2,2.8,34.7,11.3,0.67,0.33,-0.8,1.46
mahtomi01,Mikie Mahtook,3426.0,940,0.335,16.5,21.1,19.8,8.9,1.28,0.45,-1.2,0.21
maiermi01,Mitch Maier,2675.0,931,0.343,14.8,5.2,12.1,8.4,0.35,0.69,1.8,0.71
mailelu01,Luke Maile,1869.0,1181,0.308,6.7,10.7,5.1,4.1,1.58,0.79,-4.4,0.88
maldoma01,Martin Maldonado,2218.0,4027,0.3,11.1,17.7,3.0,0.4,1.6,0.15,2.3,1.67
malloju02,Justyn-Henry Malloy,1641.0,357,0.38,19.0,15.1,5.9,1.7,0.8,0.29,-2.7,1.63
mancitr01,Trey Mancini,2172.0,3365,0.355,16.0,22.5,3.6,0.4,1.4,0.1,10.5,-0.88
manzaky01,Kyle Manzardo,1319.0,687,0.394,30.5,27.9,2.3,1.7,0.92,0.77,-0.2,0.19
marcatu01,Tucupita Marcano,1599.0,397,0.321,5.6,7.6,21.4,10.6,1.34,0.49,-2.2,0.67
marchra01,Rafael Marchan,1943.0,118,0.312,3.4,10.2,7.4,0.0,2.99,0.0,-1.0,1.28
margoma01,Manuel Margot,2289.0,3154,0.33,8.9,10.7,46.9,17.9,1.2,0.38,5.7,0.68
marisja01,Jake Marisnick,2623.0,2047,0.349,15.3,17.3,34.1,22.6,1.13,0.66,-0.1,1.21
markani01,Nick Markakis,544.0,9321,0.383,16.5,12.2,2.2,4.2,0.74,1.93,44.7,1.1
marmojo01,Jose Marmolejos,4110.0,237,0.349,14.7,25.3,1.3,0.0,1.72,0.0,-1.9,-1.05
marrede01,Deven Marrero,3205.0,188,0.293,8.2,12.8,20.0,16.0,1.55,0.8,-1.1,-1.5
marshbr02,Brandon Marsh,1369.0,2093,0.356,11.4,14.9,21.0,14.9,1.31,0.71,10.2,1.71
marsolo01,Lou Marson,2018.0,801,0.334,8.0,3.0,5.6,12.0,0.37,2.12,-1.0,2.17
martean01,Andy Marte,2971.0,798,0.35,23.2,14.3,1.4,0.8,0.62,0.53,-3.4,0.6
marteje01,Jefry Marte,3963.0,638,0.318,11.7,24.5,10.4,3.8,2.1,0.36,-3.0,-1.71
marteke01,Ketel Marte,2293.0,5092,0.318,4.4,20.1,29.3,7.7,4.53,0.26,35.8,0.52
marteno01,Noelvi Marte,1823.0,725,0.351,19.1,17.4,27.3,20.7,0.91,0.76,-1.8,1.96
martest01,Starling Marte,2403.0,6307,0.351,11.2,15.5,38.5,34.3,1.38,0.89,30.6,0.52
martian02,Angel Martínez,2044.0,653,0.333,12.9,12.9,15.9,10.1,1.0,0.64,-0.6,0.79
martiau01,Austin Martin,1303.0,438,0.351,6.9,2.7,37.8,24.7,0.4,0.65,-1.3,2.37
martife01,Felix Martinez,460.0,591,0.287,5.2,3.0,5.2,15.2,0.58,2.92,-0.2,-1.02
martife02,Fernando Martinez,2650.0,230,0.341,17.7,18.3,6.1,5.2,1.03,0.85,-2.8,-0.57
martijd02,J. D. Martinez,1534.0,6854,0.401,23.1,29.0,3.5,2.3,1.26,0.65,35.9,0.22
martijo08,Jose Martinez,5217.0,1270,0.345,10.6,19.4,9.4,3.3,1.83,0.35,5.2,1.22
martile01,Leonys Martin,1202.0,2732,0.357,16.0,12.7,32.9,27.0,0.8,0.82,6.2,1.26
martima02,Manny Martinez,1782.0,553,0.384,16.5,8.7,26.6,20.6,0.53,0.78,0.1,1.52
martimi02,Michael Martinez,4577.0,462,0.298,5.2,7.8,17.6,3.9,1.49,0.22,-4.2,-0.34
martini02,Nick Martini,4623.0,561,0.34,10.0,8.6,8.4,1.1,0.86,0.13,-5.0,-0.73
martira03,Ramon Martinez,290.0,2120,0.321,4.1,8.2,2.1,2.5,1.98,1.23,-1.6,0.54
martiri01,Richie Martin,2478.0,414,0.309,5.6,10.1,29.5,14.5,1.82,0.49,-1.4,-0.04
martiru01,Russell Martin,596.0,6648,0.376,9.1,17.2,15.1,9.1,1.9,0.6,41.8,4.06
martisa01,Sandy Martinez,602.0,553,0.299,15.9,5.4,3.0,1.1,0.34,0.36,-1.0,-0.25
massemi02,Michael Massey,884.0,1288,0.377,26.5,16.8,17.6,5.6,0.63,0.32,0.4,2.34
mastrda01,Darin Mastroianni,4155.0,186,0.323,3.9,9.7,43.2,67.7,2.48,1.57,-0.5,-0.74
mastrmi01,Miles Mastrobuoni,2880.0,430,0.337,7.3,2.8,21.9,29.3,0.38,1.34,-2.7,0.66
mateojo01,Jorge Mateo,3522.0,1297,0.316,9.7,13.4,52.0,41.6,1.38,0.8,1.6,0.96
mateoru01,Ruben Mateo,1774.0,857,0.392,34.5,13.3,2.0,7.7,0.39,3.8,-4.6,0.51
mathejo02,Joe Mather,2764.0,390,0.345,22.6,20.0,10.6,9.2,0.89,0.87,-1.4,0.71
mathije01,Jeff Mathis,1166.0,2872,0.332,16.0,10.0,5.1,2.3,0.63,0.45,-10.7,0.77
matonni01,Nick Maton,2189.0,424,0.331,12.6,14.2,10.1,4.2,1.12,0.42,-1.5,0.12
matosju01,Julius Matos,628.0,200,0.292,9.6,6.0,3.8,3.0,0.63,0.78,-1.1,-0.73
matoslu01,Luis Matos,3004.0,1740,0.36,8.8,10.3,21.4,24.5,1.18,1.15,1.9,0.07
matoslu02,Luis Matos,1921.0,593,0.348,19.1,15.2,23.7,7.1,0.8,0.3,-3.1,1.18
matsuka01,Kazuo Matsui,468.0,2477,0.304,6.4,7.8,12.8,24.5,1.21,1.91,8.3,-1.46
matthga02,Gary Matthews,108.0,4507,0.366,16.7,14.4,16.7,12.2,0.86,0.73,16.8,0.61
mauriro01,Ronny Mauricio,2506.0,292,0.323,19.6,16.4,17.0,22.6,0.84,1.33,-1.9,1.28
maxwebr01,Bruce Maxwell,2773.0,354,0.321,11.9,6.8,0.4,0.0,0.57,0.0,-0.9,-1.95
maxweju01,Justin Maxwell,2643.0,1121,0.347,21.3,20.9,32.5,15.0,0.98,0.46,-1.0,-0.47
maybejo02,John Mayberry,3140.0,1446,0.339,23.1,20.7,14.1,6.2,0.9,0.44,-0.2,0.59
maybica01,Cameron Maybin,2029.0,4072,0.364,13.6,10.3,27.5,25.5,0.76,0.93,10.5,1.53
mayfija01,Jack Mayfield,3360.0,290,0.336,20.9,20.7,8.9,10.3,0.99,1.16,-0.2,0.62
mazarno01,Nomar Mazara,2220.0,2690,0.349,18.1,19.0,3.2,1.6,1.05,0.48,3.4,0.92
mccanja02,James McCann,1353.0,3432,0.305,7.5,17.0,7.5,2.4,2.25,0.32,6.2,1.09
mccarja02,Jake McCarthy,1283.0,1383,0.371,16.4,9.5,45.4,34.7,0.58,0.77,2.2,0.85
mccorch01,Chas McCormick,1075.0,1567,0.33,11.2,21.4,20.1,14.2,1.92,0.71,2.4,0.82
mccoymi01,Mike McCoy,4392.0,228,0.323,4.6,5.3,32.7,31.6,1.13,0.97,-0.3,0.09
mccutan01,Andrew McCutchen,2223.0,9705,0.342,11.6,20.5,28.1,13.6,1.77,0.48,70.6,-1.99
mcdonda02,Darnell McDonald,2810.0,752,0.335,14.3,15.2,23.7,10.4,1.06,0.44,-1.5,-1.52
mcewijo01,Joe McEwing,980.0,1934,0.321,11.0,7.8,13.5,10.2,0.7,0.76,-1.1,-1.12
mcgehca01,Casey McGehee,2702.0,2965,0.335,12.0,13.6,2.2,1.4,1.13,0.64,5.6,0.17
mcguire01,Reese McGuire,2400.0,1094,0.297,5.8,12.1,11.0,3.3,2.1,0.3,-1.0,0.91
mckenmi01,Michael McKenry,2820.0,942,0.355,19.4,18.5,4.7,1.3,0.95,0.27,0.1,2.6
mckenry01,Ryan McKenna,2391.0,508,0.332,12.3,7.1,24.3,9.4,0.58,0.39,-2.8,-0.41
mckinbi01,Billy McKinney,3423.0,855,0.346,15.6,23.2,4.6,2.8,1.48,0.62,-3.0,-0.49
mckinza01,Zach McKinstry,1735.0,1711,0.351,14.2,13.0,9.3,20.7,0.92,2.22,2.8,-0.28
mclaima01,Matt McLain,848.0,980,0.375,24.1,19.0,37.5,19.6,0.79,0.52,4.1,3.58
mclouna01,Nate McLouth,811.0,3737,0.333,15.5,16.2,34.0,21.4,1.04,0.63,15.0,-0.16
mcmahry01,Ryan McMahon,2744.0,3983,0.371,19.9,21.7,9.6,4.7,1.09,0.49,18.4,1.78
mcneije01,Jeff McNeil,1881.0,3621,0.355,8.6,13.3,18.5,6.1,1.54,0.33,20.9,1.67
mcpheda01,Dallas McPherson,1950.0,341,0.378,38.2,26.4,7.1,7.0,0.69,0.99,-1.4,1.13
meadcu01,Curtis Mead,2147.0,395,0.369,19.0,6.1,12.9,10.6,0.32,0.83,-2.8,2.22
meadoau01,Austin Meadows,1911.0,1672,0.343,13.8,25.1,21.4,8.3,1.82,0.39,6.0,-0.56
meadopa01,Parker Meadows,2383.0,656,0.322,17.4,14.6,20.9,19.2,0.84,0.92,-0.4,0.47
medicto01,Tommy Medica,1785.0,259,0.354,18.5,20.8,3.4,13.9,1.13,4.14,-0.6,-1.05
mejiafr01,Francisco Mejia,2968.0,980,0.342,16.0,15.3,4.2,0.6,0.96,0.14,1.5,2.41
mejiaro02,Roberto Mejia,464.0,380,0.302,11.6,14.2,10.3,11.1,1.22,1.07,-0.8,-1.95
melenmj01,MJ Melendez,1711.0,1586,0.341,26.3,19.3,7.4,4.5,0.73,0.62,4.3,-0.37
melhuad01,Adam Melhuse,168.0,575,0.336,10.7,18.8,0.0,0.0,1.75,0.0,-2.6,1.36
menchke01,Kevin Mench,525.0,2568,0.31,8.0,20.8,3.4,2.8,2.6,0.82,6.3,-2.95
mendedo01,Donaldo Mendez,73.0,127,0.276,8.2,4.7,0.0,4.7,0.57,0.0,-2.0,-2.14
mendida01,Danny Mendick,3031.0,547,0.33,14.6,12.1,17.6,7.7,0.82,0.44,-3.2,1.01
menecfr01,Frank Menechino,131.0,1501,0.442,13.7,14.4,9.2,1.2,1.05,0.13,1.8,4.03
menesjo01,Joey Meneses,5658.0,1210,0.333,14.7,14.4,3.8,1.5,0.98,0.39,-0.6,-1.51
mercaos01,Oscar Mercado,3996.0,848,0.313,11.0,17.7,43.4,17.0,1.61,0.39,0.3,-0.11
mercejo03,Jordy Mercer,2358.0,3326,0.315,10.7,11.7,9.4,2.3,1.1,0.25,7.6,0.11
merceye01,Yermin Mercedes,3407.0,262,0.35,19.7,16.0,5.6,0.0,0.81,0.0,-0.9,-1.71
merlolo01,Lou Merloni,820.0,1193,0.316,7.3,7.0,0.7,4.0,0.96,0.0,-4.8,-1.34
merrija01,Jackson Merrill,948.0,1076,0.334,13.3,22.3,19.0,9.5,1.68,0.5,8.3,1.74
merriwh01,Whit Merrifield,3165.0,4866,0.317,8.3,11.6,28.6,26.9,1.39,0.94,24.1,-0.01
mervima01,Matt Mervis,1726.0,134,0.371,30.6,31.3,5.6,0.0,1.02,0.0,-1.6,-0.48
mesorde01,Devin Mesoraco,1919.0,1415,0.34,19.4,23.7,2.5,1.3,1.22,0.51,5.3,2.32
metcatr01,Travis Metcalf,2656.0,181,0.317,14.5,16.6,5.9,0.0,1.15,0.0,-0.6,-0.49
meyerch02,Chad Meyers,927.0,156,0.4,9.7,0.0,44.0,15.4,0.0,0.35,-1.4,2.36
meyerja02,Jake Meyers,1448.0,1558,0.357,16.6,12.7,16.6,14.2,0.77,0.86,2.0,1.19
michaja01,Jason Michaels,113.0,2623,0.248,10.6,13.5,0.0,5.0,1.27,0.0,2.8,-5.63
middlwi01,Will Middlebrooks,2829.0,1164,0.334,22.1,22.2,8.1,5.2,1.0,0.64,-2.1,0.38
mientdo01,Doug Mientkiewicz,52.0,3779,0.343,11.5,10.5,0.0,2.1,0.91,0.0,8.6,-2.08
milesaa01,Aaron Miles,237.0,3052,0.278,2.5,3.7,2.5,5.9,1.48,2.33,3.6,-2.35
millebr02,Brad Miller,1162.0,3462,0.398,19.1,21.1,16.0,7.5,1.11,0.47,8.9,0.06
milleco01,Corky Miller,1754.0,240,0.332,18.1,10.0,2.4,0.0,0.55,0.0,-2.1,1.09
millela02,Lastings Milledge,1821.0,1655,0.354,11.5,12.0,28.3,14.5,1.04,0.51,0.8,1.27
milleow01,Owen Miller,1805.0,988,0.337,12.0,9.1,7.6,10.3,0.76,1.35,-2.2,-0.15
