"last_name, first_name",player_id,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,era,xera,era_minus_xera_diff
"Bass, Anthony",542914,2023,88,60,0.247,0.285,-0.0379999999999999,0.455,0.477,-0.0219999999999999,0.32,0.347,-0.0269999999999999,4.95,5.2,-0.25
"Rutledge, Jackson",671131,2023,88,68,0.304,0.269,0.0349999999999999,0.519,0.531,-0.012,0.376,0.366,0.01,6.75,5.89,0.86
"Garrett, Reed",657585,2023,87,63,0.282,0.246,0.0359999999999999,0.462,0.429,0.033,0.347,0.327,0.0199999999999999,6.41,4.55,1.857
"Mears, Nick",683232,2023,87,51,0.194,0.17,0.0239999999999999,0.319,0.268,0.0509999999999999,0.299,0.275,0.0239999999999999,3.72,3.14,0.584
"Weissert, Greg",669711,2023,87,56,0.273,0.253,0.02,0.416,0.411,0.005,0.336,0.326,0.01,4.05,4.51,-0.46
"Carlton, Drew",656290,2023,85,59,0.243,0.234,0.0089999999999999,0.378,0.416,-0.0379999999999999,0.298,0.317,-0.019,4.36,4.24,0.115
"Vines, Darius",670241,2023,84,62,0.203,0.217,-0.0139999999999999,0.419,0.418,0.001,0.294,0.307,-0.013,3.98,3.96,0.024
"Boxberger, Brad",502202,2023,84,55,0.208,0.24,-0.032,0.403,0.429,-0.0259999999999999,0.314,0.336,-0.022,4.95,4.83,0.12
"Taylor, Josh",657031,2023,83,48,0.306,0.236,0.07,0.542,0.48,0.062,0.381,0.332,0.0489999999999999,8.15,4.7,3.451
"Kennedy, Brett",664028,2023,83,64,0.275,0.258,0.017,0.478,0.413,0.065,0.352,0.34,0.0119999999999999,6.5,4.96,1.54
"Gipson-Long, Sawyer",687830,2023,82,48,0.189,0.172,0.017,0.351,0.296,0.0549999999999999,0.272,0.247,0.025,2.7,2.52,0.18
"Heller, Ben",621294,2023,82,53,0.232,0.231,0.001,0.362,0.379,-0.017,0.323,0.33,-0.007,3.86,4.64,-0.783
"Richardson, Lyon",680689,2023,81,54,0.258,0.267,-0.009,0.576,0.563,0.013,0.411,0.411,0.0,8.64,7.82,0.82
"Adams, Austin",613534,2023,81,46,0.235,0.197,0.0379999999999999,0.294,0.308,-0.014,0.306,0.295,0.011,5.71,3.63,2.082
"Curtiss, John",595928,2023,81,57,0.236,0.197,0.0389999999999999,0.389,0.371,0.018,0.304,0.281,0.0229999999999999,4.58,3.28,1.296
"Hall, DL",669084,2023,81,53,0.237,0.214,0.0229999999999999,0.382,0.336,0.0459999999999999,0.289,0.264,0.0249999999999999,3.26,2.88,0.379
"Jackson, Zach",667427,2023,80,47,0.261,0.217,0.044,0.333,0.329,0.004,0.313,0.292,0.021,2.5,3.55,-1.05
"Hill, Garrett",682051,2023,80,50,0.302,0.231,0.0709999999999999,0.587,0.458,0.1289999999999999,0.429,0.365,0.064,9.19,5.85,3.341
"Naile, James",664942,2023,80,64,0.38,0.359,0.021,0.479,0.483,-0.004,0.408,0.402,0.0059999999999999,8.8,7.4,1.404
"Ortiz, Luis",656814,2023,80,59,0.311,0.261,0.0499999999999999,0.446,0.381,0.065,0.347,0.304,0.0429999999999999,3.32,3.87,-0.554
"Márquez, Germán",608566,2023,80,58,0.257,0.265,-0.008,0.527,0.505,0.022,0.336,0.334,0.002,4.95,4.77,0.18
"Rogers, Trevor",669432,2023,79,51,0.229,0.214,0.015,0.329,0.397,-0.068,0.292,0.308,-0.016,4.0,3.98,0.02
"Bachman, Sam",696147,2023,77,51,0.262,0.282,-0.0199999999999999,0.292,0.343,-0.051,0.308,0.334,-0.026,3.18,4.77,-1.594
"Hearn, Taylor",621368,2023,76,53,0.338,0.279,0.059,0.574,0.516,0.0579999999999999,0.418,0.374,0.0439999999999999,11.4,6.2,5.2
"Wingenter, Trey",622259,2023,76,44,0.246,0.205,0.041,0.4,0.393,0.007,0.327,0.308,0.019,5.82,3.98,1.844
"Kinley, Tyler",641755,2023,76,52,0.318,0.246,0.072,0.515,0.424,0.091,0.377,0.329,0.0479999999999999,6.06,4.61,1.451
"Kennedy, Ian",453178,2023,75,45,0.246,0.23,0.0159999999999999,0.477,0.402,0.0749999999999999,0.347,0.323,0.0239999999999999,7.16,4.42,2.743
"Alcala, Jorge",660896,2023,75,48,0.222,0.217,0.005,0.508,0.475,0.033,0.356,0.366,-0.01,6.23,5.89,0.341
"Tapia, Domingo",593619,2023,75,48,0.21,0.22,-0.01,0.355,0.313,0.0419999999999999,0.313,0.306,0.007,3.57,3.93,-0.364
"Pérez, Francisco",660906,2023,74,51,0.266,0.255,0.011,0.391,0.387,0.004,0.321,0.326,-0.005,5.94,4.51,1.43
"McKenzie, Triston",663474,2023,73,44,0.2,0.213,-0.0129999999999999,0.35,0.397,-0.047,0.314,0.335,-0.021,5.06,4.8,0.263
"Gilbert, Tyler",656457,2023,72,48,0.313,0.303,0.01,0.537,0.543,-0.006,0.382,0.383,-0.001,5.19,6.56,-1.368
"Kelly, Michael",547184,2023,71,46,0.21,0.247,-0.037,0.258,0.326,-0.068,0.265,0.305,-0.0399999999999999,3.78,3.9,-0.12
"Sanmartin, Reiver",665665,2023,70,47,0.288,0.225,0.0629999999999999,0.424,0.324,0.0999999999999999,0.356,0.299,0.0569999999999999,7.07,3.74,3.331
"De León, José",592254,2023,70,47,0.25,0.26,-0.01,0.359,0.415,-0.0559999999999999,0.299,0.324,-0.025,4.67,4.45,0.223
"Loáisiga, Jonathan",642528,2023,69,60,0.219,0.228,-0.009,0.328,0.331,-0.003,0.241,0.255,-0.014,3.06,2.69,0.367
"Kelley, Trevor",665001,2023,69,50,0.262,0.246,0.016,0.541,0.477,0.064,0.373,0.346,0.027,5.87,5.16,0.71
"Mushinski, Parker",656786,2023,69,46,0.311,0.241,0.07,0.623,0.482,0.141,0.428,0.35,0.078,5.52,5.3,0.223
"Bubic, Kris",663460,2023,68,49,0.292,0.263,0.0289999999999999,0.385,0.415,-0.0299999999999999,0.31,0.309,0.001,3.94,4.01,-0.072
"García, Deivi",665620,2023,67,44,0.173,0.204,-0.031,0.385,0.407,-0.0219999999999999,0.314,0.343,-0.029,2.4,5.06,-2.66
"Solomon, Peter",656981,2023,67,49,0.309,0.315,-0.006,0.6,0.567,0.033,0.435,0.429,0.006,12.15,8.74,3.41
"Bazardo, Eduard",660825,2023,67,48,0.238,0.218,0.0199999999999999,0.429,0.404,0.0249999999999999,0.305,0.287,0.018,4.5,3.43,1.07
"Kay, Anthony",641743,2023,66,44,0.241,0.293,-0.0519999999999999,0.444,0.495,-0.0509999999999999,0.352,0.39,-0.038,6.14,6.86,-0.724
"Rodríguez, Yerry",666720,2023,66,45,0.339,0.264,0.075,0.508,0.393,0.1149999999999999,0.381,0.311,0.07,7.9,4.07,3.832
"Tarnok, Freddy",676206,2023,65,40,0.204,0.252,-0.048,0.5,0.566,-0.0659999999999999,0.358,0.399,-0.041,4.91,7.26,-2.351
"Crismatt, Nabil",622503,2023,65,45,0.333,0.232,0.101,0.544,0.392,0.152,0.413,0.319,0.0939999999999999,8.31,4.3,4.008
"Luetge, Lucas",476595,2023,65,43,0.304,0.287,0.017,0.429,0.412,0.017,0.357,0.346,0.011,7.24,5.16,2.084
"Familia, Jeurys",544727,2023,64,41,0.271,0.246,0.025,0.458,0.4,0.0579999999999999,0.39,0.367,0.023,6.39,5.92,0.475
"Miller, Tyson",668338,2023,64,47,0.232,0.314,-0.0819999999999999,0.393,0.539,-0.146,0.308,0.398,-0.09,4.7,7.21,-2.514
"Felipe, Angel",665734,2023,64,31,0.12,0.15,-0.03,0.14,0.177,-0.0369999999999999,0.241,0.266,-0.025,4.2,2.93,1.27
"Spiers, Carson",686730,2023,64,45,0.321,0.26,0.061,0.429,0.388,0.0409999999999999,0.359,0.319,0.0399999999999999,6.92,4.3,2.623
"Crochet, Garrett",676979,2023,64,38,0.255,0.237,0.018,0.404,0.417,-0.0129999999999999,0.364,0.385,-0.021,3.55,6.65,-3.097
"Heasley, Jonathan",669169,2023,63,51,0.288,0.337,-0.049,0.61,0.641,-0.031,0.383,0.426,-0.0429999999999999,7.2,8.58,-1.38
"Hughes, Brandon",676714,2023,63,37,0.264,0.259,0.005,0.415,0.451,-0.036,0.343,0.352,-0.0089999999999999,7.24,5.37,1.874
"Norris, Daniel",596057,2023,63,39,0.204,0.254,-0.05,0.408,0.533,-0.125,0.343,0.412,-0.0689999999999999,5.68,7.87,-2.186
"Yacabonis, Jimmy",642231,2023,62,44,0.259,0.247,0.012,0.444,0.444,0.0,0.338,0.338,0.0,6.58,4.9,1.685
"Ortega, Oliver",661383,2023,62,41,0.204,0.179,0.0249999999999999,0.333,0.325,0.008,0.278,0.266,0.012,4.29,2.93,1.365
"Cruz, Steven",674444,2023,62,35,0.22,0.194,0.0259999999999999,0.4,0.37,0.03,0.344,0.327,0.0169999999999999,4.97,4.55,0.424
"Barnes, Jacob",606930,2023,61,49,0.316,0.248,0.068,0.474,0.403,0.0709999999999999,0.36,0.305,0.0549999999999999,5.93,3.9,2.027
"Zimmermann, Bruce",669145,2023,61,45,0.293,0.251,0.0419999999999999,0.5,0.429,0.071,0.343,0.298,0.045,4.72,3.71,1.015
"Newcomb, Sean",656794,2023,61,33,0.16,0.189,-0.0289999999999999,0.26,0.345,-0.0849999999999999,0.272,0.31,-0.0379999999999999,3.0,4.04,-1.04
"Legumina, Casey",668984,2023,61,41,0.308,0.24,0.068,0.596,0.391,0.2049999999999999,0.425,0.332,0.0929999999999999,5.68,4.7,0.984
"Salazar, Eduardo",674285,2023,61,47,0.327,0.305,0.022,0.388,0.415,-0.0269999999999999,0.354,0.373,-0.019,8.03,6.16,1.867
"Boyle, Joe",671212,2023,60,40,0.148,0.167,-0.019,0.259,0.274,-0.015,0.212,0.234,-0.022,1.69,2.27,-0.582
"Garcia, Rico",670329,2023,60,44,0.358,0.329,0.0289999999999999,0.717,0.632,0.0849999999999999,0.467,0.427,0.04,9.26,8.63,0.627
"De Jong, Chase",608328,2023,60,45,0.367,0.303,0.064,0.837,0.629,0.2079999999999999,0.501,0.416,0.085,13.5,8.07,5.43
"Weber, Ryan",543901,2023,60,51,0.298,0.291,0.007,0.474,0.514,-0.04,0.335,0.352,-0.0169999999999999,3.14,5.37,-2.23
"Smith, Chad",663385,2023,60,42,0.294,0.25,0.0439999999999999,0.451,0.444,0.007,0.375,0.355,0.02,6.58,5.48,1.105
"White, Mitch",669952,2023,60,40,0.294,0.231,0.0629999999999999,0.529,0.432,0.097,0.375,0.332,0.0429999999999999,7.11,4.7,2.405
"Vespi, Nick",663989,2023,59,47,0.286,0.25,0.0359999999999999,0.5,0.422,0.078,0.344,0.3,0.0439999999999999,4.29,3.77,0.525
"Adcock, Ty",686654,2023,58,47,0.19,0.296,-0.1059999999999999,0.448,0.562,-0.114,0.263,0.36,-0.0969999999999999,3.45,5.66,-2.213
"Murfee, Penn",682171,2023,58,31,0.109,0.204,-0.0949999999999999,0.196,0.283,-0.0869999999999999,0.213,0.284,-0.0709999999999999,1.29,3.35,-2.064
"Kuhnel, Joel",669270,2023,58,49,0.308,0.32,-0.012,0.481,0.512,-0.031,0.368,0.388,-0.02,5.54,6.77,-1.232
"Weiss, Zack",592848,2023,58,36,0.18,0.235,-0.0549999999999999,0.44,0.439,0.001,0.305,0.33,-0.025,3.21,4.64,-1.426
"Tepera, Ryan",572193,2023,57,37,0.375,0.26,0.1149999999999999,0.583,0.459,0.1239999999999999,0.442,0.351,0.091,7.59,5.34,2.254
"Martinez, Justin",679885,2023,57,30,0.295,0.24,0.0549999999999999,0.523,0.396,0.127,0.42,0.363,0.0569999999999999,12.6,5.77,6.83
"Snead, Kirby",669912,2023,56,41,0.28,0.313,-0.0329999999999999,0.38,0.522,-0.142,0.321,0.385,-0.064,4.63,6.65,-2.021
"Estrada, Jeremiah",669093,2023,56,31,0.279,0.317,-0.0379999999999999,0.605,0.726,-0.121,0.426,0.477,-0.0509999999999999,6.75,11.69,-4.94
"Pop, Zach",647315,2023,56,36,0.22,0.249,-0.0289999999999999,0.48,0.505,-0.025,0.334,0.358,-0.0239999999999999,6.58,5.59,0.995
"Allard, Kolby",663465,2023,56,39,0.308,0.29,0.018,0.481,0.483,-0.002,0.361,0.354,0.007,6.57,5.44,1.128
"Overton, Connor",656818,2023,55,39,0.404,0.282,0.122,0.766,0.529,0.237,0.506,0.381,0.125,11.46,6.48,4.975
"Stoudt, Levi",686651,2023,55,38,0.348,0.285,0.063,0.543,0.401,0.142,0.416,0.348,0.068,9.58,5.23,4.351
"Patton, Spencer",607359,2023,55,42,0.277,0.286,-0.0089999999999999,0.574,0.579,-0.005,0.372,0.394,-0.022,5.11,7.04,-1.932
"Springs, Jeffrey",605488,2023,55,26,0.08,0.149,-0.0689999999999999,0.14,0.213,-0.0729999999999999,0.138,0.195,-0.0569999999999999,0.56,1.6,-1.037
"Misiewicz, Anthony",664948,2023,55,41,0.354,0.332,0.0219999999999999,0.625,0.562,0.0629999999999999,0.434,0.419,0.015,7.36,8.22,-0.856
"Lopez, Jacob",682052,2023,54,42,0.28,0.312,-0.0319999999999999,0.4,0.467,-0.067,0.321,0.362,-0.0409999999999999,4.38,5.74,-1.362
"Díaz, Miguel",622766,2023,54,33,0.163,0.202,-0.039,0.204,0.294,-0.09,0.209,0.258,-0.049,0.64,2.75,-2.107
"Stephens, Jackson",623451,2023,52,36,0.283,0.239,0.0439999999999999,0.37,0.332,0.0379999999999999,0.322,0.29,0.032,3.0,3.5,-0.5
"Green, Chad",643338,2023,52,32,0.25,0.225,0.0249999999999999,0.417,0.345,0.072,0.305,0.272,0.0329999999999999,5.25,3.06,2.19
"Daniel, Davis",669721,2023,52,34,0.167,0.189,-0.0219999999999999,0.333,0.308,0.025,0.288,0.3,-0.012,2.19,3.77,-1.581
"Cronin, Declan",686539,2023,51,34,0.262,0.286,-0.0239999999999999,0.5,0.482,0.018,0.387,0.393,-0.006,9.0,6.99,2.01
"Rodríguez, Joely",570257,2023,51,31,0.289,0.277,0.0119999999999999,0.489,0.46,0.0289999999999999,0.372,0.358,0.014,6.54,5.59,0.955
"Otto Jr., Glenn",657248,2023,51,34,0.311,0.253,0.0579999999999999,0.711,0.626,0.0849999999999999,0.456,0.404,0.0519999999999999,10.13,7.49,2.635
"Kittredge, Andrew",552640,2023,50,37,0.255,0.264,-0.009,0.383,0.387,-0.004,0.298,0.304,-0.006,3.09,3.87,-0.784
"Mejía, J.C.",650496,2023,50,33,0.326,0.332,-0.006,0.478,0.521,-0.043,0.373,0.391,-0.018,5.56,6.9,-1.341
"Santana, Dennis",642701,2023,50,30,0.244,0.261,-0.017,0.463,0.492,-0.0289999999999999,0.355,0.372,-0.017,5.91,6.12,-0.214
"Hancock, Emerson",676106,2023,49,40,0.283,0.239,0.0439999999999999,0.348,0.366,-0.018,0.3,0.286,0.014,4.5,3.4,1.1
"Logue, Zach",656657,2023,49,37,0.277,0.241,0.036,0.511,0.413,0.098,0.346,0.295,0.0509999999999999,7.36,3.63,3.734
"Reyes, Gerardo",622103,2023,49,31,0.275,0.24,0.035,0.525,0.471,0.054,0.388,0.361,0.027,7.45,5.7,1.748
"Walker, Josh",677020,2023,48,30,0.286,0.234,0.0519999999999999,0.452,0.453,-0.001,0.362,0.339,0.0229999999999999,8.1,4.93,3.17
"Bush, Matt",456713,2023,48,32,0.262,0.335,-0.073,0.69,0.69,0.0,0.429,0.464,-0.035,9.58,10.81,-1.229
"Joyce, Ben",690829,2023,48,28,0.243,0.214,0.0289999999999999,0.351,0.356,-0.005,0.342,0.34,0.002,5.4,4.96,0.44
"Then, Juan",672730,2023,48,41,0.304,0.295,0.009,0.543,0.473,0.07,0.372,0.343,0.0289999999999999,4.91,5.06,-0.151
"Marte, José",665896,2023,48,34,0.359,0.235,0.124,0.667,0.472,0.195,0.452,0.36,0.092,8.68,5.66,3.019
"Cleavinger, Garrett",664076,2023,48,27,0.146,0.175,-0.0289999999999999,0.317,0.402,-0.085,0.267,0.306,-0.0389999999999999,3.0,3.93,-0.93
"Stratton, Hunter",676702,2023,47,33,0.209,0.236,-0.0269999999999999,0.465,0.447,0.018,0.314,0.324,-0.01,2.25,4.45,-2.2
"Crowe, Wil",640444,2023,47,28,0.243,0.333,-0.09,0.405,0.599,-0.1939999999999999,0.357,0.456,-0.099,4.66,10.3,-5.645
"Estes, Joey",683155,2023,47,35,0.286,0.272,0.0139999999999999,0.643,0.641,0.002,0.414,0.407,0.007,7.2,7.63,-0.43
"Funderburk, Kody",681892,2023,47,22,0.146,0.157,-0.011,0.244,0.255,-0.011,0.234,0.243,-0.0089999999999999,0.75,2.44,-1.69
"Acevedo, Domingo",642758,2023,47,37,0.381,0.368,0.013,0.738,0.616,0.122,0.456,0.424,0.032,10.61,8.48,2.127
"Barraclough, Kyle",607457,2023,46,32,0.4,0.326,0.074,0.743,0.62,0.123,0.518,0.466,0.0519999999999999,12.91,10.94,1.973
"Gillaspie, Logan",670810,2023,46,32,0.35,0.335,0.0149999999999999,0.725,0.567,0.158,0.479,0.423,0.0559999999999999,6.0,8.42,-2.42
"Cousins, Jake",664776,2023,45,28,0.286,0.277,0.0089999999999999,0.429,0.439,-0.01,0.391,0.395,-0.004,4.82,7.08,-2.259
"Vodnik, Victor",680767,2023,44,29,0.366,0.245,0.121,0.439,0.362,0.077,0.373,0.291,0.082,8.31,3.53,4.778
"Barlow, Joe",669618,2023,44,36,0.31,0.245,0.065,0.5,0.434,0.066,0.36,0.308,0.0519999999999999,4.66,3.98,0.675
"Hudson, Bryan",663542,2023,44,32,0.316,0.295,0.021,0.447,0.426,0.021,0.362,0.346,0.016,7.27,5.16,2.109
"Morejon, Adrian",670970,2023,44,31,0.368,0.319,0.0489999999999999,0.553,0.564,-0.0109999999999998,0.428,0.41,0.018,7.0,7.77,-0.77
"Festa, Matt",670036,2023,43,18,0.129,0.156,-0.0269999999999999,0.29,0.393,-0.103,0.319,0.357,-0.0379999999999999,4.0,5.55,-1.55
"Kelly, Zack",677161,2023,43,26,0.219,0.219,0.0,0.375,0.373,0.002,0.357,0.358,-0.001,3.86,5.59,-1.733
"Sweet, Devin",682967,2023,43,29,0.286,0.273,0.0129999999999999,0.629,0.598,0.031,0.44,0.426,0.014,10.38,8.58,1.805
"Justice, Evan",687145,2023,42,26,0.438,0.276,0.1619999999999999,0.5,0.317,0.183,0.472,0.357,0.1149999999999999,8.59,5.55,3.041
"Díaz, Jhonathan",646242,2023,42,29,0.419,0.3,0.119,0.581,0.43,0.1509999999999999,0.467,0.392,0.075,10.29,6.95,3.336
"Dubin, Shawn",681869,2023,42,27,0.324,0.28,0.0439999999999999,0.514,0.457,0.0569999999999999,0.38,0.343,0.0369999999999999,7.0,5.06,1.94
"Castillo, Diego",650895,2023,41,26,0.212,0.212,0.0,0.424,0.379,0.0449999999999999,0.351,0.338,0.0129999999999999,6.23,4.9,1.331
"Saalfrank, Andrew",685314,2023,41,31,0.189,0.265,-0.076,0.189,0.325,-0.136,0.207,0.29,-0.0829999999999999,0.0,3.5,-3.5
"Quijada, José",650671,2023,41,28,0.222,0.286,-0.0639999999999999,0.25,0.452,-0.202,0.267,0.362,-0.0949999999999999,6.0,5.74,0.26
"Milone, Tommy",543548,2023,40,31,0.212,0.27,-0.058,0.303,0.44,-0.137,0.287,0.356,-0.069,2.0,5.52,-3.52
"Fulmer, Carson",608334,2023,39,28,0.176,0.205,-0.0289999999999999,0.353,0.447,-0.094,0.281,0.327,-0.0459999999999999,2.7,4.55,-1.85
"Navarro, Edgar",679346,2023,39,26,0.314,0.284,0.03,0.571,0.471,0.0999999999999999,0.407,0.361,0.0459999999999999,7.27,5.7,1.569
"Bradley, Archie",605151,2023,39,28,0.371,0.384,-0.013,0.657,0.651,0.006,0.46,0.465,-0.005,11.04,10.87,0.175
"Morris, Cody",663752,2023,38,23,0.313,0.283,0.03,0.719,0.564,0.155,0.469,0.41,0.059,6.75,7.77,-1.02
"Stallings, Jacob",607732,2023,36,33,0.364,0.297,0.067,0.576,0.476,0.0999999999999999,0.406,0.344,0.062,4.5,5.1,-0.6
"Lucas, Easton",687922,2023,35,24,0.323,0.267,0.0559999999999999,0.548,0.448,0.1,0.396,0.338,0.0579999999999999,8.1,4.9,3.2
"Young, Danny",664849,2023,35,19,0.233,0.228,0.005,0.267,0.267,0.0,0.289,0.289,0.0,1.08,3.48,-2.4
"Suero, Wander",593833,2023,35,21,0.2,0.17,0.03,0.4,0.303,0.097,0.315,0.27,0.0449999999999999,7.88,3.02,4.855
"Banda, Anthony",607455,2023,35,23,0.321,0.367,-0.0459999999999999,0.429,0.576,-0.1469999999999999,0.379,0.48,-0.1009999999999999,6.43,11.9,-5.471
"Sousa, Bennett",656986,2023,34,22,0.188,0.206,-0.0179999999999999,0.281,0.405,-0.124,0.23,0.281,-0.051,4.0,3.28,0.72
"Brewer, Colten",605155,2023,34,26,0.2,0.237,-0.0369999999999999,0.6,0.469,0.131,0.369,0.343,0.0259999999999999,4.32,5.06,-0.74
"De Jesus, Enmanuel",646241,2023,34,22,0.333,0.282,0.051,0.444,0.459,-0.015,0.411,0.396,0.0149999999999999,11.37,7.12,4.248
"Reid-Foley, Sean",656887,2023,34,12,0.148,0.103,0.045,0.185,0.192,-0.007,0.237,0.222,0.0149999999999999,3.52,2.05,1.472
"Coonrod, Sam",656322,2023,34,18,0.208,0.202,0.0059999999999999,0.208,0.221,-0.013,0.336,0.339,-0.003,9.45,4.93,4.52
"Junk, Janson",676083,2023,33,25,0.267,0.267,0.0,0.467,0.381,0.086,0.333,0.305,0.028,4.91,3.9,1.009
"Kilian, Caleb",668873,2023,33,22,0.481,0.355,0.126,0.593,0.482,0.1109999999999999,0.511,0.422,0.089,16.88,8.37,8.505
"Knehr, Reiss",663753,2023,32,23,0.385,0.423,-0.0379999999999999,0.846,0.827,0.019,0.522,0.552,-0.03,15.88,18.35,-2.468
"Abad, Fernando",472551,2023,32,27,0.379,0.349,0.03,0.655,0.635,0.02,0.461,0.441,0.02,4.26,9.4,-5.137
"Short, Zack",670097,2023,32,29,0.4,0.377,0.023,0.433,0.636,-0.203,0.387,0.447,-0.06,6.0,9.75,-3.75
"Acton, Garrett",670183,2023,32,21,0.346,0.299,0.0469999999999999,0.846,0.668,0.1779999999999999,0.519,0.442,0.077,12.71,9.46,3.246
"Bracho, Silvino",611093,2023,31,19,0.2,0.171,0.0289999999999999,0.24,0.234,0.0059999999999999,0.289,0.275,0.0139999999999999,3.68,3.14,0.542
"Muckenhirn, Zach",669105,2023,31,25,0.407,0.321,0.0859999999999999,0.556,0.478,0.078,0.428,0.381,0.0469999999999999,6.0,6.48,-0.48
"Bukauskas, J.B.",656266,2023,30,19,0.231,0.25,-0.0189999999999999,0.269,0.291,-0.0219999999999999,0.268,0.286,-0.0179999999999999,1.29,3.4,-2.114
"Rodríguez, Dereck",605446,2023,30,24,0.375,0.342,0.0329999999999999,0.792,0.704,0.088,0.504,0.469,0.035,15.19,11.14,4.048
"Senzatela, Antonio",622608,2023,30,24,0.25,0.332,-0.082,0.607,0.725,-0.118,0.377,0.457,-0.08,4.7,10.36,-5.664
"Little, Luke",681432,2023,30,13,0.208,0.225,-0.017,0.292,0.306,-0.014,0.288,0.302,-0.014,0.0,3.82,-3.82
"Bristo, Braden",668754,2023,30,21,0.192,0.215,-0.0229999999999999,0.192,0.362,-0.1699999999999999,0.224,0.292,-0.0679999999999999,2.57,3.55,-0.979
"Ingram, Kolton",688427,2023,30,18,0.333,0.272,0.061,0.667,0.578,0.089,0.45,0.4,0.0499999999999999,8.44,7.3,1.138
"McAllister, Zach",502083,2023,29,21,0.346,0.32,0.0259999999999999,0.692,0.555,0.1369999999999999,0.462,0.405,0.0569999999999999,10.13,7.54,2.585
"Busenitz, Alan",641427,2023,29,23,0.286,0.338,-0.052,0.357,0.515,-0.158,0.278,0.365,-0.0869999999999999,2.57,5.85,-3.279
"Sherriff, Ryan",595411,2023,29,21,0.24,0.28,-0.04,0.44,0.367,0.073,0.317,0.318,-0.001,2.7,4.27,-1.57
"Lindgren, Jeff",689167,2023,28,23,0.167,0.21,-0.0429999999999999,0.292,0.392,-0.1,0.263,0.318,-0.0549999999999999,5.14,4.27,0.873
"Espino, Paolo",502179,2023,28,22,0.583,0.502,0.0809999999999999,0.792,0.716,0.076,0.582,0.524,0.0579999999999999,24.75,15.5,9.25
"Gage, Matt",657424,2023,27,16,0.261,0.227,0.034,0.435,0.325,0.1099999999999999,0.341,0.291,0.05,2.7,3.53,-0.83
"McCaughan, Darren",670766,2023,27,14,0.292,0.178,0.1139999999999999,0.458,0.371,0.087,0.361,0.28,0.0809999999999999,5.4,3.25,2.15
"Krook, Matt",640454,2023,27,18,0.4,0.239,0.161,0.6,0.382,0.2179999999999999,0.471,0.362,0.1089999999999999,24.75,5.74,19.01
"Nicolas, Kyle",693312,2023,26,14,0.333,0.181,0.152,0.571,0.351,0.2199999999999999,0.444,0.317,0.127,11.81,4.24,7.573
"Fry, David",681807,2023,26,25,0.4,0.376,0.024,0.8,0.927,-0.127,0.51,0.544,-0.034,12.6,17.49,-4.89
"Parsons, Wes",641149,2023,26,19,0.455,0.325,0.13,0.773,0.498,0.275,0.548,0.407,0.141,20.25,7.63,12.62
"Maile, Luke",571912,2023,25,25,0.5,0.467,0.0329999999999999,1.125,1.022,0.1029999999999999,0.646,0.596,0.05,16.61,24.05,-7.435
"Kriske, Brooks",621139,2023,25,15,0.15,0.251,-0.101,0.45,0.586,-0.1359999999999999,0.307,0.39,-0.083,4.05,6.86,-2.81
"Woods Richardson, Simeon",680573,2023,24,16,0.35,0.283,0.067,0.6,0.481,0.119,0.44,0.375,0.065,9.64,6.24,3.403
"Padilla, Nicholas",656820,2023,23,16,0.409,0.418,-0.009,0.682,0.744,-0.0619999999999999,0.471,0.501,-0.03,5.79,13.5,-7.714
"Sulser, Cole",642121,2023,23,16,0.25,0.292,-0.0419999999999999,0.6,0.592,0.008,0.396,0.411,-0.0149999999999999,6.75,7.82,-1.07
"Small, Ethan",663629,2023,23,15,0.429,0.297,0.132,0.714,0.644,0.0699999999999999,0.502,0.417,0.085,11.25,8.12,3.13
"Plassmeyer, Michael",674681,2023,23,16,0.4,0.356,0.044,0.9,0.848,0.052,0.564,0.529,0.0349999999999999,22.09,15.97,6.121
"Hanifee, Brenan",669724,2023,23,20,0.348,0.304,0.0439999999999999,0.522,0.506,0.016,0.371,0.344,0.027,5.4,5.1,0.3
"Givens, Mychal",571710,2023,22,13,0.286,0.428,-0.142,0.357,0.485,-0.128,0.386,0.475,-0.0889999999999999,11.25,11.55,-0.3
"Latz, Jacob",656641,2023,22,14,0.053,0.146,-0.093,0.053,0.224,-0.171,0.135,0.232,-0.097,0.0,2.23,-2.23
"Kolarek, Adam",592473,2023,22,13,0.105,0.158,-0.053,0.105,0.2,-0.095,0.152,0.207,-0.0549999999999999,0.0,1.79,-1.79
"Paddack, Chris",663978,2023,22,13,0.286,0.243,0.0429999999999999,0.476,0.392,0.0839999999999999,0.34,0.29,0.05,5.4,3.5,1.9
"Andrews, Clayton",677076,2023,22,16,0.5,0.349,0.151,1.1,0.75,0.3500000000000001,0.665,0.478,0.187,27.0,11.76,15.24
"McGee, Easton",668834,2023,22,19,0.048,0.222,-0.174,0.095,0.361,-0.266,0.088,0.268,-0.18,0.0,2.97,-2.97
"Wolf, Jackson",680232,2023,22,20,0.286,0.351,-0.065,0.333,0.511,-0.178,0.289,0.388,-0.099,5.4,6.77,-1.37
"Vargas, Carlos",672841,2023,22,10,0.294,0.284,0.01,0.647,0.627,0.02,0.462,0.454,0.008,5.79,10.18,-4.394
