"last_name, first_name",player_id,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff
"Marrero, Deven",571918,2022,6,3,0.0,0.094,-0.094,0.0,0.118,-0.118,0.0,0.092,-0.092
"Motter, Taylor",600301,2022,6,3,0.167,0.203,-0.036,0.167,0.219,-0.0519999999999999,0.147,0.186,-0.039
"Difo, Wilmer",594694,2022,6,5,0.0,0.218,-0.218,0.0,0.234,-0.234,0.0,0.201,-0.201
"McDonald, Mickey",676782,2022,6,1,0.0,0.119,-0.119,0.0,0.135,-0.135,0.23,0.304,-0.0739999999999999
"Rosario, Eguy",666703,2022,6,3,0.2,0.037,0.163,0.2,0.042,0.158,0.262,0.143,0.119
"Wilson, Marcus",657129,2022,6,1,0.2,0.184,0.016,0.2,0.233,-0.033,0.262,0.269,-0.007
"Lester, Josh",623507,2022,5,2,0.0,0.186,-0.186,0.0,0.244,-0.244,0.0,0.187,-0.187
"Feliciano, Mario",666128,2022,5,3,0.25,0.375,-0.125,0.25,0.514,-0.264,0.315,0.445,-0.13
"Liberato, Luis",642451,2022,5,2,0.0,0.006,-0.006,0.0,0.015,-0.015,0.0,0.009,-0.009
"Tromp, Chadwick",644433,2022,4,4,0.75,0.487,0.263,1.25,0.658,0.592,0.852,0.492,0.36
"Peguero, Liover",678894,2022,4,1,0.333,0.174,0.159,0.333,0.183,0.15,0.393,0.289,0.104
"Sands, Donny",664848,2022,4,2,0.0,0.168,-0.168,0.0,0.198,-0.198,0.172,0.292,-0.12
"Riddle, JT",595375,2022,4,3,0.25,0.151,0.099,0.25,0.168,0.0819999999999999,0.221,0.141,0.08
"Wolters, Tony",547172,2022,4,1,0.0,0.005,-0.005,0.0,0.011,-0.011,0.0,0.007,-0.007
"O'Keefe, Brian",657247,2022,4,1,0.333,0.283,0.05,0.333,0.328,0.005,0.393,0.375,0.018
"Hicklen, Brewer",676551,2022,4,0,0.0,,,0.0,,,0.0,0.0,0.0
"Alford, Anthony",546990,2022,4,2,0.25,0.035,0.215,0.25,0.046,0.204,0.221,0.034,0.187
"Stewart, DJ",621466,2022,3,1,0.0,0.017,-0.017,0.0,0.023,-0.023,0.0,0.017,-0.017
"Brantly, Rob",542963,2022,3,3,0.333,0.355,-0.0219999999999999,0.667,0.46,0.207,0.42,0.354,0.066
"Mondou, Nate",670148,2022,3,1,0.0,0.001,-0.001,0.0,0.001,-0.001,0.23,0.23,0.0
"Blankenhorn, Travis",663905,2022,3,2,0.0,0.03,-0.03,0.0,0.039,-0.039,0.0,0.031,-0.031
"Jackson, Drew",623515,2022,3,2,0.0,0.06,-0.06,0.0,0.075,-0.075,0.0,0.058,-0.058
"Dawson, Ronnie",669008,2022,3,1,0.0,0.121,-0.121,0.0,0.122,-0.122,0.0,0.111,-0.111
"Sanmartin, Reiver",665665,2022,2,1,0.0,0.042,-0.042,0.0,0.042,-0.042,0.0,0.038,-0.038
"Lee, Khalil",666137,2022,2,2,0.5,0.445,0.0549999999999999,2.0,1.666,0.3340000000000001,1.036,0.866,0.17
"Phillips, Evan",623465,2022,1,0,,,,,,,0.689,0.689,0.0
"Robertson, David",502085,2022,1,0,0.0,,,0.0,,,0.0,0.0,0.0
"Alvarado, José",621237,2022,1,0,0.0,,,0.0,,,0.0,0.0,0.0
"Larsen, Jack",677223,2022,1,0,0.0,,,0.0,,,0.0,0.0,0.0
"Anderson, Tyler",542881,2022,1,0,0.0,,,0.0,,,0.0,0.0,0.0
"Robertson, Kramer",670298,2022,1,1,0.0,0.158,-0.158,0.0,0.196,-0.196,0.0,0.163,-0.163
"Jones, Taylor",622100,2022,1,1,0.0,0.106,-0.106,0.0,0.106,-0.106,0.0,0.098,-0.098
"Perez, Joe",669309,2022,1,0,0.0,,,0.0,,,0.0,0.0,0.0
"Tom, Ka'ai",664789,2022,1,1,0.0,0.039,-0.039,0.0,0.115,-0.115,0.0,0.062,-0.062
"Díaz, Yusniel",666783,2022,1,0,0.0,,,0.0,,,0.0,0.0,0.0
